url,label,source,last_update,accuracy,transparency,type
humanium.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
icenews.is,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
idahopress.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
ifamericaknew.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
iflscience.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
independentaustralia.net,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
inews.co.uk,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
infobae.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
inquisitr.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
insideedition.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
insidehighered.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
insidephilanthropy.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
insider.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
insideclimatenews.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
imeu.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
itep.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
ibtimes.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
icrw.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
crisisgroup.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
interpretermag.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
inverse.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
ipolitics.ca,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thenewhumanitarian.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
jacksonfreepress.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
japantoday.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
jihadica.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
jointcenter.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
helvidius.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
daily.jstor.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
justsecurity.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
kansascity.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
denver.cbslocal.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
kenoshanews.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
knightfoundation.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
koco.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
kotaku.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
sacramento.cbslocal.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
kqed.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
kuow.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
kurdistan24.net,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
kyivpost.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
laconiadailysun.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
lapresse.ca,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
repubblica.it,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
lastampa.it,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
latimes.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
lasvegassun.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
latintimes.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
lawandcrime.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
leavenworthtimes.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
leftjustified.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
lethbridgeherald.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
kentucky.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
lifehacker.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
lamag.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
macleans.ca,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
mainebeacon.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
mainichi.jp,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
malaysiakini.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
mb.com.ph,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
maplight.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
mcclatchydc.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
mediafiledc.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
medium.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
metro.us,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
metro.co.uk,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
nhregister.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
mexiconewsdaily.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
miamiherald.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
mic.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
middleeasteye.net,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
migrationpolicy.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
jsonline.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
startribune.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
mprnews.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
minnpost.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
news.mongabay.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
themoscowtimes.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
mnn.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
mothership.sg,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
msn.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
muncievoice.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
mwcnews.net,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
mycentraljersey.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
naplesnews.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
transequality.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
natmonitor.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
nationalnewswatch.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
nationalobserver.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
youthrights.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
resourcegovernance.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
nature.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
nbclosangeles.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
nbcnews.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
nbcnewyork.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
ndtv.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
newamerica.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
necn.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
ncnewsonline.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
neweurope.eu,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
newleftreview.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
newmatilda.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
newmoderate.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
citynews1130.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
newscentermaine.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
nydailynews.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
nytimes.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
newsandgutsmedia.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
newsdeeply.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
newsday.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
newser.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
newsweek.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
newsy.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
nhk.or.jp/nhkworld,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
niagara-gazette.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
novinky.cz,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
npr.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
occupyindependents.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
ocweekly.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
oilandwaterdontmix.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
oneindia.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
opendemocracy.net,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
openthegovernment.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
opposingviews.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
orlandosentinel.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
ourworldindata.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
outsidethebeltway.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
ozy.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
psmag.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
palmbeachdailynews.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
patrioticmillionaires.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
pbs.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
inquirer.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
phillytrib.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
inquirer.net,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
phillyvoice.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
phoenixnewtimes.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
politicalcritique.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
politico.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
politicsthatwork.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
politifact.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
polygon.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
populationconnection.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
pressherald.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
pamplinmedia.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
positive.news,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
pogo.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
project-syndicate.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
propublica.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
prospectmagazine.co.uk,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
providencejournal.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
citizen.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
qz.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
rfa.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
newsobserver.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
rationalwiki.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
religionnews.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
rgj.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
represent.us,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
revealnews.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
rightweb.irc-online.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
rocketnews.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
heraldonline.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
rooseveltinstitute.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
sacbee.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
sltrib.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
mysanantonio.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
sandiegoreader.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
sfchronicle.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
sfexaminer.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
sfglobe.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
mercurynews.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
sanluisobispo.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
independent.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
sapiens.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
saudigazette.com.sa,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
sciencing.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
scoopwhoop.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
scroll.in,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
seattlepi.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
seattletimes.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
sentencingproject.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
sfgate.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
shameproject.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
sojo.net,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
sootoday.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
scmp.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
sbs.com.au,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
spiegel.de,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
spin.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
news-leader.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
stltoday.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
twincities.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
stamfordadvocate.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
nj.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
statnews.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
stepfeed.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
stopfake.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
stuff.co.nz,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
sunlightfoundation.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
swissinfo.ch,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
syriahr.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
tabletmag.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
taiwannews.com.tw,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
tampabay.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
tarbell.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
taxjustice.net,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
taxpolicycenter.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
techcrunch.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
techdirt.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
texasmonthly.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
texastribune.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
theage.com.au,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
asahi.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
app.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
theautomaticearth.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thebaffler.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thebipartisanpress.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
brownsvilleherald.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
budapestbeacon.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thebureauinvestigates.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
cepr.net,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
tcf.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
chinapost.nownews.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thechristianleft.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
chronicle.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thecitizen.org.au,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thecity.nyc,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
coloradoan.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
coloradosun.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
canadians.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
courier-journal.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
dailyclimate.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
dailyhive.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
dailytarheel.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
dominionpost.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
ecfr.eu,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
lehighvalleylive.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
forward.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
readfrontier.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thefulcrum.us,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
heraldscotland.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
theguardian.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
heraldnet.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thehilltalk.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
newsite.thehindu.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thehumanist.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
independent.co.uk,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
indianexpress.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
irishtimes.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
irrawaddy.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thejakartapost.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thejournal.ie,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
lohud.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
koreatimes.co.kr,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
lincolnproject.us,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thelist.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thelocal.no,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
mauinews.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
themoderatevoice.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
fool.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
alaraby.co.uk,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thenewtropic.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thenewstribune.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
newstimes.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thenextweb.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
theguardian.com/observer,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
theodysseyonline.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
theolympian.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
palmbeachpost.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
pennlive.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
cleveland.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
pressdemocrat.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
pulsegulfcoast.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
northjersey.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
theringer.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
santafenewmexican.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thesaturdaypaper.com.au,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
theskimm.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thestate.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
statepress.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thesunmagazine.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
smh.com.au,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thetab.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thetrace.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thetyee.ca,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thevarsity.ca,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
theverge.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
pilotonline.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
theweek.co.uk,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
wilderness.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thewire.in,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thewrap.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
news.trust.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thrillist.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
time.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
timeline.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
timescolonist.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
timesheadline.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
timesofisrael.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
nola.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
tmz.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
today.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
thestar.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
truthbetold.news,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
typemediacenter.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
uawire.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
ucsusa.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
uft.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
universitybusiness.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
pravda.com.ua,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
urban.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
usatoday.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
usnews.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
upr.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
uticaod.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
variety.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
vibe.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
vice.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
victoriaadvocate.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
virginiamercury.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
voiceofsandiego.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
votevets.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
vulture.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
walesonline.co.uk,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
wamu.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
washingtonblade.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
washingtonpost.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
westernmassnews.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
wired.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
wishtv.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
wnyc.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
wilsoncenter.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
worldpolicy.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
worldcrunch.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
worldpress.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
wri.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
nbcwashington.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
wsvn.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
news.cn,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
news.yahoo.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
yaleglobal.yale.edu,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
ynetnews.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
ydr.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
yorkdispatch.com,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
youthradio.org,left center bias,media_bias_fact_check,2021-05-17,4,3,reliable
9news.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
nbc11news.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
12news.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
247wallst.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
24ur.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
38north.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
680news.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
1010wins.radio.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
join1440.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
abc7chicago.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
abc7ny.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
abc12.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
news.abs-cbn.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
actionnewsjax.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
adfontesmedia.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
adweek.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
africacheck.org,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
agdaily.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
afp.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
ansa.it,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
agerpres.ro,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
agweb.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
airforcetimes.com,least biased,media_bias_fact_check,2021-05-17,5,3,reliable
