url,label,source,last_update,harm_score,type,active
worldtribune.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
yellowhammernews.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
yaf.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
aftonbladet.se,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
aldianews.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
afj.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
altnews.in,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
aidc.org.za,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
americanbridgepac.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
americanoversight.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
au.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
angrywhitemen.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
antifascistnews.net,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
attackthesystem.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
autostraddle.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
ebar.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
themaven.net,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
bitchmedia.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
blackamericaweb.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
blacklivesmatter.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
boingboing.net,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
bostonreview.net,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
bust.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
canadiandimension.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
capitalandmain.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
care2.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
ceasefiremagazine.co.uk,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
americanprogress.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
prwatch.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
change.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
chicagoreader.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
chicagoreporter.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
china.org.cn,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
cnn.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
codepink.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
colorlines.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
columbusfreepress.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
comicsands.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
communemag.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
copblock.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
cosmopolitan.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
crikey.com.au,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
crimethinc.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
crooked.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
currentaffairs.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
curvemag.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thedailybeast.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
dailydot.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
dailyrecord.co.uk,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
dailysoundandfury.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
dallasvoice.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
deadspin.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
deepsouthvoice.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
democracychronicles.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
democracyguardian.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
democracynow.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
deshabhimani.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
desmogblog.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
metrotimes.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
ecowatch.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
electoral-vote.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
electronicintifada.net,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
elitedaily.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
elle.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
esquire.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
evonomics.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
extranewsfeed.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
feministcurrent.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
fifthestate.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
finnishnews.fi,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
foodandwaterwatch.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
foreignpolicynews.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
freepress.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
ffrf.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
freedomnews.org.uk,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
frontpagelive.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
freespeech.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
geopoliticsalert.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
gizmodo.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
glaad.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
globalvoices.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
good.is,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
gq.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
bradford-delong.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
greenleft.org.au,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
guardianlv.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
haaretz.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
hillreporter.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
huffingtonpost.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
hrc.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
marxist.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
internationalviewpoint.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
iowacapitaldispatch.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
iowastartingline.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
jezebel.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
joebiden.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
latest.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
lavendermagazine.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
laweekly.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
leftfootforward.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
leftvoice.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
lgbtqnation.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
libcom.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
liberationnews.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
littlegreenfootballs.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
mashable.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
mediaite.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
meduza.io,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
meidastouch.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
merryjane.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
miaminewtimes.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
middleeastmonitor.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
molad.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
monthlyreview.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
msmagazine.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
naacp.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
nrdc.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
ncpolicywatch.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
newint.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
newrepublic.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
newstatesman.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
amsterdamnews.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
nymag.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
newyorker.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
newsone.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
north99.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
nowtoronto.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
onegreenplanet.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
opensocietyfoundations.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
out.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
pastemagazine.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
penncapital-star.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
pfaw.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
people.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
pinknews.co.uk,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
politicaltribune.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
politizoom.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
popular.info,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
popularresistance.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
pressprogress.ca,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
boldprogressives.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
projectcensored.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
queerty.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
rabble.ca,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
rantt.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
rappler.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
readersupportednews.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
readingthepictures.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
redpepper.org.uk,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
refinery29.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
republicreport.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
resilience.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
rollingstone.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
sfbayview.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
scarymommy.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
seventeen.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
shondaland.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
slate.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
readsludge.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
worldsocialism.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
socialistworker.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
sourcewatch.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
splcenter.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
splinternews.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
syriana-analysis.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
teenvogue.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
19thnews.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
advocate.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
americanindependent.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
austinchronicle.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
theburningspear.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thecanary.co,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
climaterealityproject.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thecut.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
daily49er.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
dailyposter.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thedailyvox.co.za,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
democratichub.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thedodo.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
dworkinreport.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thefloridasqueeze.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
ghionjournal.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
indypendent.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thelily.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thelondoneconomic.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
themarysue.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
themilitant.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
themonthly.com.au,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
morningstaronline.co.uk,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
theoutline.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
palestinechronicle.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
phnompenhpost.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
theroot.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thelasource.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thesternfacts.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thestranger.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
texasobserver.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
villagevoice.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thewalrus.ca,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
washingtonspectator.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
theweek.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thegrio.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
them.us,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
this.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
treehugger.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
truthout.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
truththeory.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
unicornriot.ninja,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
uproxx.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
vanityfair.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
vox.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
washingtonbabylon.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
washingtonpress.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
washingtonian.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
wearyourvoicemag.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
wehuntedthemammoth.com,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
workers.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
wsws.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
yourblackworld.net,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
zcomm.org,left bias,media_bias_fact_check,2021-05-17,7,disinformation,10
nnettle.com,Fake news,politifact,2017-11-09,8,disinformation,10
82.221.129.208,conspiracy,zimdars,2016,9,disinformation,10
anonnews.co,unreliable,zimdars,2016,7,disinformation,10
darkpolitricks.com,bias,zimdars,2016,7,disinformation,10
express.co.uk,rumor,zimdars,2016,8,disinformation,10
in5d.com,junksci,zimdars,2016,9,disinformation,10
molonlabemedia.com,bias,zimdars,2016,7,disinformation,10
presstv.ir,bias,zimdars,2016,7,disinformation,10
theantimedia.org,unreliable,zimdars,2016,7,disinformation,10
wikileaks.org,unreliable,zimdars,2016,7,disinformation,10
