url,label
Gay Star News (www.gaystarnews.com),left center bias
Glamour Magazine (www.glamour.com),left center bias
Global Citizen (www.globalcitizen.org),left center bias
Global News (globalnews.ca),left center bias
Global Post (www.pri.org),left center bias
Global Real News (globalrealnews.com),left center bias
Global Risk Insights (globalriskinsights.com),left center bias
Global Times (www.globaltimes.cn),left center bias
Google News,left center bias
Gothamist (gothamist.com),left center bias
Governing Magazine (www.governing.com),left center bias
Government Accountability Project (whistleblower.org),left center bias
Government Executive (www.govexec.com),left center bias
Greensboro News and Record,left center bias
Greentech Media (www.greentechmedia.com),left center bias
Grist (grist.org),left center bias
Gun Violence Archive (www.gunviolencearchive.org),left center bias
Harpers (harpers.org),left center bias
Hartford Courant (www.courant.com),left center bias
Harvard Political Review (harvardpolitics.com),left center bias
Health Magazine (www.health.com),left center bias
HealthyWay (www.healthyway.com),left center bias
Heavy (heavy.com),left center bias
Helsingin Sanomat (hs.fi),left center bias
Helsinki Times (www.helsinkitimes.fi),left center bias
High Country News (www.hcn.org),left center bias
Highline (highline.huffingtonpost.com),left center bias
Hindustan Times (www.hindustantimes.com),left center bias
History News Network (historynewsnetwork.org),left center bias
Hollywood Reporter (www.hollywoodreporter.com),left center bias
Honolulu Civil Beat (civilbeat.org),left center bias
Honolulu Star-Advertiser (www.staradvertiser.com),left center bias
Houston Chronicle (www.chron.com),left center bias
Human Rights Watch (www.hrw.org),left center bias
Humanium (www.humanium.org),left center bias
Ice News (www.icenews.is),left center bias
Idaho Press-Tribune (idahopress.com),left center bias
If America Knew (ifamericaknew.org),left center bias
IFL Science (www.iflscience.com),left center bias
Independent Australia (independentaustralia.net),left center bias
iNews (inews.co.uk),left center bias
InfoBae (infobae.com),left center bias
Inquisitr (www.inquisitr.com),left center bias
Inside Edition (www.insideedition.com),left center bias
Inside Higher Ed (www.insidehighered.com),left center bias
Inside Philanthropy (www.insidephilanthropy.com),left center bias
Insider (insider.com),left center bias
InsideClimate News (insideclimatenews.org),left center bias
Institute for Middle East Understanding (imeu.org),left center bias
Institute on Taxation and Economic Policy (ITEP) (itep.org),left center bias
International Business Times (www.ibtimes.com),left center bias
International Center for Research on Women (www.icrw.org),left center bias
International Crisis Group (www.crisisgroup.org),left center bias
Interpreter Magazine (www.interpretermag.com),left center bias
Inverse (www.inverse.com),left center bias
Ipolitics (ipolitics.ca),left center bias
The New Humanitarian (thenewhumanitarian.org),left center bias
Jackson Free Press (www.jacksonfreepress.com),left center bias
Japan Today (www.japantoday.com),left center bias
Jihadica (www.jihadica.com),left center bias
Joint Center for Polititical and Economic Studies (jointcenter.org),left center bias
Journal Politics and Society (www.helvidius.org),left center bias
Jstor Daily (daily.jstor.org),left center bias
Just Security (www.justsecurity.org),left center bias
Kansas City Star (www.kansascity.com),left center bias
KCNC-TV – CBS Denver (denver.cbslocal.com),left center bias
Kenosha News (kenoshanews.com),left center bias
Knight Foundation (www.knightfoundation.org),left center bias
KOCO News 5 (www.koco.com),left center bias
Kotaku (kotaku.com),left center bias
KOVR – CBS Sacramento (sacramento.cbslocal.com),left center bias
KQED (kqed.org),left center bias
KUOW NPR (kuow.org),left center bias
Kurdistan 24 (www.kurdistan24.net),left center bias
Kyiv Post,left center bias
Laconia Daily Sun (laconiadailysun.com),left center bias
La Presse (www.lapresse.ca),left center bias
La Repubblica (repubblica.it),left center bias
La Stampa (lastampa.it),left center bias
LA Times (www.latimes.com),left center bias
Las Vegas Sun (lasvegassun.com),left center bias
Latin Times (www.latintimes.com),left center bias
Law & Crime (lawandcrime.com),left center bias
Leavenworth Times (leavenworthtimes.com),left center bias
Left Justified (www.leftjustified.com),left center bias
Lethbridge Herald (lethbridgeherald.com),left center bias
Lexington Herald Leader (www.kentucky.com),left center bias
Liberal Mountain (www.liberalmountain.com),left center bias
Lifehacker (lifehacker.com),left center bias
Los Angeles Magazine (lamag.com),left center bias
Maclean’s Magazine (www.macleans.ca),left center bias
Maine Beacon (mainebeacon.com),left center bias
Mainichi Shimbun (mainichi.jp),left center bias
Malaysiakini,left center bias
Manila Bulletin (mb.com.ph),left center bias
Maplight (maplight.org),left center bias
McClatchy DC (www.mcclatchydc.com),left center bias
MediaFile (www.mediafiledc.com),left center bias
Medium (medium.com),left center bias
Metro (www.metro.us),left center bias
Metro UK (metro.co.uk),left center bias
New Haven Register (nhregister.com),left center bias
Mexico Daily News (mexiconewsdaily.com),left center bias
Miami Herald (www.miamiherald.com),left center bias
MIC (mic.com),left center bias
Middle East Eye (middleeasteye.net),left center bias
Migration Policy Institute (www.migrationpolicy.org),left center bias
Milwaukee Journal-Sentinal (www.jsonline.com),left center bias
Minneapolis Star-Tribune (www.startribune.com),left center bias
Minnesota Public Radio (MPR) (www.mprnews.org),left center bias
MinnPost (www.minnpost.com),left center bias
Mint Press News (www.mintpressnews.com),left center bias
Mongabay (news.mongabay.com),left center bias
Moscow Times (themoscowtimes.com),left center bias
Mother Jones (www.motherjones.com),left center bias
Mother Nature Network (www.mnn.com),left center bias
Mothership,left center bias
MSN.com (www.msn.com),left center bias
Muncie Voice (www.muncievoice.com),left center bias
MWC News – Media With Conscience (mwcnews.net),left center bias
MyCentralJersey.com,left center bias
Naked Capitalism (www.nakedcapitalism.com),left center bias
Naples Daily News (www.naplesnews.com),left center bias
National Center for Transgender Equality (transequality.org),left center bias
National Monitor (natmonitor.com),left center bias
National Newswatch (www.nationalnewswatch.com),left center bias
National Observer (www.nationalobserver.com),left center bias
National Youth Right Association (www.youthrights.org),left center bias
Natural Resource Governance Institute (www.resourcegovernance.org),left center bias
Nature Conservancy (www.nature.org),left center bias
NBC Los Angeles – KNBC (nbclosangeles.com),left center bias
NBC News (www.nbcnews.com),left center bias
NBCNewYork.com (nbcnewyork.com),left center bias
NDTV (www.ndtv.com),left center bias
New America Foundation (www.newamerica.org),left center bias
New England Cable News (NECN) (www.necn.com),left center bias
New Castle News (ncnewsonline.com),left center bias
New Europe (www.neweurope.eu),left center bias
New Left Review (newleftreview.org),left center bias
New Matilda (newmatilda.com),left center bias
New Moderate (newmoderate.com),left center bias
News1130 & City News (citynews1130.com),left center bias
NewsCenterMaine.com,left center bias
New York Daily News (www.nydailynews.com),left center bias
New York Times (www.nytimes.com),left center bias
News and Guts (www.newsandgutsmedia.com),left center bias
News Deeply (www.newsdeeply.com),left center bias
Newsday (www.newsday.com),left center bias
Newser (www.newser.com),left center bias
Newsweek (www.newsweek.com),left center bias
Newsy (www.newsy.com),left center bias
NHK World (nhk.or.jp/nhkworld/),left center bias
Niagara Gazette (niagara-gazette.com),left center bias
Novinky.cz,left center bias
NPR (www.npr.org),left center bias
Occupy Independents (occupyindependents.com),left center bias
OCWeekly (www.ocweekly.com),left center bias
Oil and Water Don’t Mix (www.oilandwaterdontmix.org),left center bias
OneIndia (www.oneindia.com),left center bias
openDemocracy (www.opendemocracy.net),left center bias
Open the Government (www.openthegovernment.org),left center bias
Opposing Views (www.opposingviews.com),left center bias
Orlando Sentinel (www.orlandosentinel.com),left center bias
Our World In Data (ourworldindata.org),left center bias
Outside The Beltway (www.outsidethebeltway.com),left center bias
Ozy Media (www.ozy.com),left center bias
Pacific Standard Magazine (psmag.com),left center bias
Palm Beach Daily News (palmbeachdailynews.com),left center bias
Patriotic Millionaires (patrioticmillionaires.org),left center bias
PBS News Hour (www.pbs.org),left center bias
Philadelphia Inquirer (inquirer.com),left center bias
Philadelphia Tribune,left center bias
Philippine Daily Inquirer (www.inquirer.net),left center bias
Philly Voice (phillyvoice.com),left center bias
Phoenix News Times (www.phoenixnewtimes.com),left center bias
Political Critique (politicalcritique.org),left center bias
Politico (www.politico.com),left center bias
Politics That Work (politicsthatwork.com),left center bias
Politifact (www.politifact.com),left center bias
Polygon (polygon.com),left center bias
Population Connection (www.populationconnection.org),left center bias
Portland Press-Herald (www.pressherald.com),left center bias
Portland Tribune (pamplinmedia.com),left center bias
Positive News (www.positive.news),left center bias
PRI,left center bias
Private Eye (www.private-eye.co.uk),left center bias
Project on Government Insight (pogo.org),left center bias
Project Syndicate (www.project-syndicate.org),left center bias
Propublica (www.propublica.org),left center bias
Prospect Magazine (www.prospectmagazine.co.uk),left center bias
Providence Journal (www.providencejournal.com),left center bias
Public Citizen (www.citizen.org),left center bias
Quartz (qz.com),left center bias
Radio Free Asia (www.rfa.org),left center bias
Raleigh News & Observer (www.newsobserver.com),left center bias
RationalWiki (rationalwiki.org),left center bias
Religion News Service (religionnews.com),left center bias
Reno Gazette Journal (https://www.rgj.com),left center bias
Represent.us (represent.us),left center bias
Reveal (www.revealnews.org),left center bias
Right Web (rightweb.irc-online.org),left center bias
RocketNews (rocketnews.com),left center bias
Rock Hill Herald (heraldonline.com),left center bias
Roosevelt Institute (rooseveltinstitute.org),left center bias
Sacramento Bee (www.sacbee.com),left center bias
Salt Lake Tribune (www.sltrib.com),left center bias
San Antonio Express (www.mysanantonio.com),left center bias
San Diego Reader (www.sandiegoreader.com),left center bias
San Francisco Chronicle (www.sfchronicle.com),left center bias
San Francisco Examiner (www.sfexaminer.com),left center bias
San Francisco Globe (sfglobe.com),left center bias
San Jose Mercury News (www.mercurynews.com),left center bias
San Luis Obispo Tribune (sanluisobispo.com),left center bias
Santa Barbara Independent (www.independent.com),left center bias
Sapiens (sapiens.org),left center bias
Saudi Gazette (saudigazette.com.sa),left center bias
Sciencing (sciencing.com),left center bias
ScoopWhoop (www.scoopwhoop.com),left center bias
Scroll.in (scroll.in),left center bias
Seattle Post-Intelligencer (www.seattlepi.com),left center bias
Seattle Times (www.seattletimes.com),left center bias
Sentencing Project (www.sentencingproject.org),left center bias
SFGate (www.sfgate.com),left center bias
Shame Project (shameproject.com),left center bias
Sojourners (sojo.net),left center bias
SooToday.com (www.sootoday.com),left center bias
South China Morning Post (www.scmp.com),left center bias
Special Broadcasting Service (www.sbs.com.au),left center bias
Spiegel Online (www.spiegel.de),left center bias
Spin (Magazine) (Spin.com),left center bias
Springfield News-Leader (news-leader.com),left center bias
St. Louis Post-Dispatch,left center bias
St. Paul Pioneer Press (www.twincities.com),left center bias
Stamford Advocate (stamfordadvocate.com),left center bias
Star Ledger (www.nj.com),left center bias
STAT (News) (www.statnews.com),left center bias
Stepfeed (stepfeed.com),left center bias
Stop Fake (www.stopfake.org),left center bias
Stuff (www.stuff.co.nz),left center bias
Sunlight Foundation (sunlightfoundation.com),left center bias
SWI – Swissinfo.ch (www.swissinfo.ch),left center bias
Syrian Observatory for Human Rights (SOHR),left center bias
Tablet Magazine (www.tabletmag.com),left center bias
Taiwan News (www.taiwannews.com.tw),left center bias
Tampa Bay Times (www.tampabay.com),left center bias
Tarbell (www.tarbell.org),left center bias
Tax Justice Network (www.taxjustice.net),left center bias
Tax Policy Center (www.taxpolicycenter.org),left center bias
TechCrunch (techcrunch.com),left center bias
Techdirt (www.techdirt.com),left center bias
Texas Monthly (www.texasmonthly.com),left center bias
Texas Tribune (www.texastribune.org),left center bias
The Age (Australia) (www.theage.com.au),left center bias
The Asahi Shimbun (www.asahi.com),left center bias
The Asbury Park Press,left center bias
The Automatic Earth (www.theautomaticearth.com),left center bias
The Baffler (thebaffler.com),left center bias
The Bipartisan Press,left center bias
The Brownsville Herald,left center bias
The Budapest Beacon (budapestbeacon.com),left center bias
The Bureau of Investigative Journalism (www.thebureauinvestigates.com),left center bias
The Center for Economic Policy and Research (CEPR),left center bias
The Century Foundation (tcf.org),left center bias
The China Post (chinapost.nownews.com),left center bias
The Christian Left (www.thechristianleft.org),left center bias
The Chronicle of Higher Education (www.chronicle.com),left center bias
The Citizen (www.thecitizen.org.au),left center bias
The City (thecity.nyc),left center bias
The Coloradoan (coloradoan.com),left center bias
The Colorado Sun (coloradosun.com),left center bias
The Council of Canadians (canadians.org),left center bias
The Courier-Journal (www.courier-journal.com),left center bias
The Daily Climate (www.dailyclimate.org),left center bias
The Daily Hive (dailyhive.com),left center bias
The Daily Tarheel (www.dailytarheel.com),left center bias
The Dominion Post (dominionpost.com),left center bias
The European Council on Foreign Relations (ECFR) (www.ecfr.eu),left center bias
The Express-Times (Lehigh Valley) (www.lehighvalleylive.com),left center bias
The Forward (forward.com),left center bias
The Frontier (https://www.readfrontier.org),left center bias
The Fulcrum (thefulcrum.us),left center bias
The Glasgow Herald (heraldscotland.com),left center bias
The Guardian (www.theguardian.com),left center bias
The Herald (Everett) (www.heraldnet.com),left center bias
The Hill Talk (thehilltalk.com),left center bias
The Hindu (newsite.thehindu.com),left center bias
The Humanist Magazine (thehumanist.com),left center bias
The Independent (www.independent.co.uk),left center bias
The Indian Express (indianexpress.com),left center bias
The Intercept (theintercept.com),left center bias
The Irish Times (www.irishtimes.com),left center bias
The Irrawaddy (www.irrawaddy.com),left center bias
The Jakarta Post (www.thejakartapost.com),left center bias
TheJournal.ie (www.thejournal.ie),left center bias
The Journal News (www.lohud.com),left center bias
The Korea Times (www.koreatimes.co.kr),left center bias
The Lincoln Project (lincolnproject.us),left center bias
The List (thelist.com),left center bias
The Local (Norway) (www.thelocal.no),left center bias
The Maui News (mauinews.com),left center bias
The Moderate Voice (themoderatevoice.com),left center bias
The Motley Fool (fool.com),left center bias
The New Arab (www.alaraby.co.uk),left center bias
The New Tropic (thenewtropic.com),left center bias
The News Tribune (www.thenewstribune.com),left center bias
The News-Times (Danbury) (www.newstimes.com),left center bias
The Next Web (TNW) (thenextweb.com),left center bias
The Observer (UK),left center bias
The Odyssey Online (www.theodysseyonline.com),left center bias
The Olympian (www.theolympian.com),left center bias
The Palm Beach Post (www.palmbeachpost.com),left center bias
The Patriot-News (www.pennlive.com),left center bias
The Plain Dealer (www.cleveland.com),left center bias
The Press Democrat (www.pressdemocrat.com),left center bias
The Pulse (pulsegulfcoast.com),left center bias
The Record (New Jersey) (www.northjersey.com),left center bias
The Ringer (www.theringer.com),left center bias
The Santa Fe New Mexican,left center bias
The Saturday Paper (www.thesaturdaypaper.com.au),left center bias
The Skimm (www.theskimm.com),left center bias
The State (www.thestate.com),left center bias
The State Press (Arizona) (statepress.com),left center bias
The Sun Magazine (thesunmagazine.org),left center bias
The Sydney Morning Herald (www.smh.com.au),left center bias
The Tab (thetab.com),left center bias
The Trace (www.thetrace.org),left center bias
The Tyee (thetyee.ca),left center bias
The Varsity (thevarsity.ca),left center bias
The Verge (www.theverge.com),left center bias
The Virginian-Pilot (pilotonline.com),left center bias
The Week UK (www.theweek.co.uk),left center bias
The Wilderness Society (wilderness.org),left center bias
The Wire – India (thewire.in),left center bias
TheWrap (www.thewrap.com),left center bias
Thomson Reuters Foundation (news.trust.org),left center bias
Thrillist (https://www.thrillist.com),left center bias
Time Magazine (time.com),left center bias
Timeline,left center bias
Times Colonist,left center bias
Times Headline (www.timesheadline.com),left center bias
Times of Israel (www.timesofisrael.com),left center bias
Times-Picayune (www.nola.com),left center bias
TMZ (https://www.tmz.com/),left center bias
Today.com,left center bias
Tomdispatch.com (www.tomdispatch.com),left center bias
Toronto Star (www.thestar.com),left center bias
Truth Be Told (truthbetold.news),left center bias
Type Media Center (typemediacenter.org),left center bias
UAWire (uawire.org),left center bias
Union of Concerned Scientists (www.ucsusa.org),left center bias
United Federation of Teachers (www.uft.org),left center bias
University Business (www.universitybusiness.com),left center bias
Ukrayinska Pravda (The Ukrainian Truth) (pravda.com.ua),left center bias
Urban Institute (www.urban.org),left center bias
USA Today (www.usatoday.com),left center bias
UsNews and World Report (www.usnews.com),left center bias
Utah Public Radio (UTR) (upr.org),left center bias
Utica Observer-Dispatch (uticaod.com),left center bias
Variety Magazine (variety.com),left center bias
Vibe (vibe.com),left center bias
Vice News (www.vice.com),left center bias
Victoria Advocate (victoriaadvocate.com),left center bias
Virginia Mercury (virginiamercury.com),left center bias
Voice of San Diego (www.voiceofsandiego.org),left center bias
Vote Vets (www.votevets.org),left center bias
Vulture (www.vulture.com),left center bias
WalesOnline (walesonline.co.uk),left center bias
WAMU-FM (WAMU.org),left center bias
Washington Blade (www.washingtonblade.com),left center bias
Washington Monthly (washingtonmonthly.com),left center bias
Washington Post (www.washingtonpost.com),left center bias
Western Mass News (westernmassnews.com),left center bias
Whitehouse.gov (whitehouse.gov),left center bias
Wikileaks (www.wikileaks.org),left center bias
Wired Magazine (www.wired.com),left center bias
WISH-TV (wishtv.com),left center bias
WNYC (www.wnyc.org),left center bias
Woodrow Wilson International Center (www.wilsoncenter.org),left center bias
World Policy Institute (www.worldpolicy.org),left center bias
WorldCrunch (www.worldcrunch.com),left center bias
World Press Review (worldpress.org),left center bias
World Resources Institute (wri.org),left center bias
WRC-TV (NBCWashington.com),left center bias
WSVN (wsvn.com),left center bias
Xinhua News Agency (www.news.cn),left center bias
Yahoo News (news.yahoo.com),left center bias
YaleGlobal Online (https://yaleglobal.yale.edu/),left center bias
YnetNews (www.ynetnews.com),left center bias
York Daily Record (www.ydr.com),left center bias
York Dispatch (www.yorkdispatch.com),left center bias
Youth Radio (youthradio.org),left center bias
ACHNews (achnews.org),left bias
Act.TV (act.tv),left bias
Aftonbladet,left bias
Al DIA,left bias
Alliance for Justice (AFJ) (www.afj.org),left bias
All That’s Fab (http://www.allthatsfab.com/),left bias
Alt News,left bias
Alternet (www.alternet.org),left bias
Amandla (aidc.org.za),left bias
America Blog (americablog.com),left bias
American Bridge 21st Century (americanbridgepac.org),left bias
American News X (americannewsx.com),left bias
American Oversight,left bias
Americans United for Separation of Church and State (www.au.org),left bias
Angry White Men (angrywhitemen.org),left bias
Anti-Fascist News (antifascistnews.net),left bias
Attack the System (attackthesystem.com),left bias
AutoStraddle (www.autostraddle.com),left bias
Baltimore City Paper (www.citypaper.com),left bias
Bay Area Reporter (www.ebar.com),left bias
Being Liberal (www.themaven.net),left bias
BillMoyers.com (billmoyers.com),left bias
Bitch Media (bitchmedia.org),left bias
Black Agenda Report (blackagendareport.com),left bias
Black America Web (blackamericaweb.com),left bias
Black Lives Matter (blacklivesmatter.com),left bias
Black Main Street (blackmainstreet.net),left bias
Blue State Daily (bluestatedaily.com),left bias
BoingBoing (boingboing.net),left bias
Boston Review (bostonreview.net),left bias
Bust Magazine (bust.com),left bias
Call to Activism (calltoactivism.com),left bias
Canada Fact Check (canadafactcheck.ca),left bias
Canadian Dimension (canadiandimension.com),left bias
Capital & Main (capitalandmain.com),left bias
Care2 (www.care2.com),left bias
Ceasefire Magazine (ceasefiremagazine.co.uk),left bias
Center for American Progress (www.americanprogress.org),left bias
Center for Media and Democracy (www.prwatch.org),left bias
Center for a Stateless Society (c4ss.org),left bias
Change.org (https://www.change.org/),left bias
Chicago Reader (www.chicagoreader.com),left bias
Chicago Reporter (chicagoreporter.com),left bias
China Internet Information Center (china.org.cn),left bias
Citizen Critics (citizencritics.org),left bias
CNN (www.cnn.com),left bias
Code Pink (www.codepink.org),left bias
ColorLines (colorlines.com),left bias
Columbus Free Press (https://columbusfreepress.com/),left bias
Comic Sands,left bias
Common Dreams (www.commondreams.org),left bias
Commune Magazine (communemag.com),left bias
Cop Block (copblock.org),left bias
Cosmopolitan (www.cosmopolitan.com),left bias
CounterCurrents.org (www.countercurrents.org),left bias
CounterPunch (www.counterpunch.org),left bias
Crikey (crikey.com.au),left bias
CrimethInc (crimethinc.com),left bias
Crooked Media (crooked.com),left bias
Crooks and Liars (crooksandliars.com),left bias
Current Affairs (www.currentaffairs.org),left bias
Curve Magazine (www.curvemag.com),left bias
Daily Beast (www.thedailybeast.com),left bias
Daily Dot (www.dailydot.com),left bias
Daily Kos,left bias
Daily News bin,left bias
Daily Record (Scotland) (www.dailyrecord.co.uk),left bias
Daily Sound and Fury (dailysoundandfury.com),left bias
Dallas Voice (www.dallasvoice.com),left bias
DeadState (deadstate.org),left bias
Deadspin (deadspin.com),left bias
Deep South Voice (deepsouthvoice.com),left bias
DeepStateNation.com (http://deepstatenation.com),left bias
Democracy Chronicles (democracychronicles.org),left bias
Democracy Guardian,left bias
Democracy Journal (democracyjournal.org),left bias
Democracy Now (www.democracynow.org),left bias
Democratic Underground (www.democraticunderground.com),left bias
Deshabhimani (https://www.deshabhimani.com/),left bias
DeSmog (www.desmogblog.com),left bias
Detroit Metro News,left bias
Dissent Magazine (www.dissentmagazine.org),left bias
Drudge Retort (www.drudge.com),left bias
Earth First Journal (earthfirstjournal.org),left bias
Ecowatch (www.ecowatch.com),left bias
Egberto Willies (egbertowillies.com),left bias
Electoral-Vote.com (www.electoral-vote.com),left bias
Electronic Intifada (electronicintifada.net),left bias
Elite Daily (elitedaily.com),left bias
Elle Magazine (elle.com),left bias
Esquire Magazine (www.esquire.com),left bias
Everyday Feminism (everydayfeminism.com),left bias
Evonomics (evonomics.com),left bias
ExtraNewsFeed,left bias
Feminist Current (www.feministcurrent.com),left bias
Feministing (feministing.com),left bias
Fifth Column News (thefifthcolumnnews.com),left bias
Fifth Estate (www.fifthestate.org),left bias
Finnish News (finnishnews.fi),left bias
Food and Water Watch (www.foodandwaterwatch.org),left bias
Foreign Policy Journal (www.foreignpolicyjournal.com),left bias
Foreign Policy News (foreignpolicynews.org),left bias
Free Press (freepress.org),left bias
Free Rein News (frnewsreport.com),left bias
Freedom From Religion Foundation (ffrf.org),left bias
Freedom News and Journal (freedomnews.org.uk),left bias
Front Page Live (www.frontpagelive.com),left bias
FSTv (Freespeech.org) (www.freespeech.org),left bias
Geopolitics Alert (geopoliticsalert.com),left bias
Gizmodo (gizmodo.com),left bias
GLAAD (glaad.org),left bias
Global Voices (globalvoices.org),left bias
Good Magazine (www.good.is),left bias
GQ Magazine (www.gq.com),left bias
Grasping Reality With Both Hands: Bradford Delong (www.bradford-delong.com),left bias
Green Left Weekly (www.greenleft.org.au),left bias
Grit Post (gritpost.com),left bias
Guardian Liberty Voice (guardianlv.com),left bias
Guardians of Democracy (theguardiansofdemocracy.com),left bias
Haaretz (www.haaretz.com),left bias
Hill Reporter (hillreporter.com),left bias
Huffington Post (www.huffingtonpost.com),left bias
Human Rights Campaign (www.hrc.org),left bias
In Defence of Marxism (www.marxist.com),left bias
In These Times (inthesetimes.com),left bias
Independent Reporter (Ir.net),left bias
Inequality Media (www.inequalitymedia.org),left bias
Informed Comment (Juan Cole) (www.juancole.com),left bias
Institute for Policy Studies (www.ips-dc.org),left bias
International Viewpoint (www.internationalviewpoint.org),left bias
Intrepid Report (www.intrepidreport.com),left bias
Iowa Capital Dispatch (iowacapitaldispatch.com),left bias
Iowa Starting Line (iowastartingline.com),left bias
It’s Going Down (itsgoingdown.org),left bias
Jacobin (www.jacobinmag.com),left bias
Jezebel (jezebel.com),left bias
JoeBiden.com,left bias
Latest.com (latest.com),left bias
Lavender Magazine (www.lavendermagazine.com),left bias
LA Weekly (laweekly.com),left bias
Left Foot Forward (leftfootforward.org),left bias
Left Over Rights (leftoverrights.com),left bias
Left Voice (www.leftvoice.org),left bias
LeftScoop (www.leftscoop.com),left bias
LGBTQ Nation (www.lgbtqnation.com),left bias
Libcom.org (libcom.org),left bias
Liberal America (liberalamerica.life),left bias
Liberal Examiner (www.liberalexaminer.com),left bias
Liberation News (www.liberationnews.org),left bias
Little Green Footballs (littlegreenfootballs.com),left bias
Mashable (mashable.com),left bias
Media Matters (mediamatters.org),left bias
Mediaite (www.mediaite.com),left bias
Meduza (meduza.io),left bias
MeidasTouch (meidastouch.com),left bias
Merry Jane (www.merryjane.com),left bias
Miami New Times (www.miaminewtimes.com),left bias
Middle East Monitor (www.middleeastmonitor.com),left bias
Modern Liberals (modernliberals.com),left bias
Molad The Center for the Renewal of Israeli Democracy (www.molad.org),left bias
Monthly Review (monthlyreview.org),left bias
Moon of Alabama (www.moonofalabama.org),left bias
Ms. (Magazine) (www.msmagazine.com),left bias
MSNBC (www.msnbc.com),left bias
Nation of Change (www.nationofchange.org),left bias
National Association for the Advancement of Colored People (NAACP) (www.naacp.org),left bias
Natural Resources Defense Council (www.nrdc.org),left bias
NC Policy Watch (www.ncpolicywatch.com),left bias
New Internationalist (newint.org),left bias
New Politics Magazine (newpol.org),left bias
New Republic (newrepublic.com),left bias
New Statesman (www.newstatesman.com),left bias
New York Amsterdam News (amsterdamnews.com),left bias
New York Magazine (nymag.com),left bias
New Yorker (www.newyorker.com),left bias
News Corpse (newscorpse.com),left bias
News Hounds (www.newshounds.us),left bias
NewsOne (www.newsone.com),left bias
North99 (north99.org),left bias
Now Magazine (nowtoronto.com),left bias
Occupy.com (www.occupy.com),left bias
One Green Planet (www.onegreenplanet.org),left bias
OpEdNews (OEN) (www.opednews.com),left bias
Open Society Foundations (opensocietyfoundations.org),left bias
Out Magazine (out.com),left bias
Palmer Report (www.palmerreport.com),left bias
Paste Magazine (www.pastemagazine.com),left bias
Peacock Panache (www.peacock-panache.com),left bias
Pennsylvania Capital-Star (penncapital-star.com),left bias
People for the American Way (PFAW) (www.pfaw.org),left bias
People Magazine (people.com),left bias
PINAC (photographyisnotacrime.com),left bias
Pink News (www.pinknews.co.uk),left bias
Political Dig (politicaldig.com),left bias
Political Tribune (politicaltribune.org),left bias
PoliticusUsa (www.politicususa.com),left bias
Politizoom (politizoom.com),left bias
Popular Information (popular.info),left bias
Popular Resistance (popularresistance.org),left bias
Press Progress (www.pressprogress.ca),left bias
Progressive Army (progressivearmy.com),left bias
Progressive Change Campaign Committee (boldprogressives.org),left bias
Project Censored (projectcensored.org),left bias
Queerty (www.queerty.com),left bias
Rabble.ca (rabble.ca),left bias
Rantt Media (rantt.com),left bias
Rappler (www.rappler.com),left bias
Raw Story (www.rawstory.com),left bias
Reader Supported News (RSN) (readersupportednews.org),left bias
Reading the Pictures (www.readingthepictures.org),left bias
Real News Network (therealnews.com),left bias
Red Pepper (www.redpepper.org.uk),left bias
Red Youth (https://redyouth.org/),left bias
Refinery29 (refinery29.com),left bias
Republicans Suck (republicanssucks.org),left bias
Republic Report (www.republicreport.org),left bias
Resilience (Post Carbon Institute) (www.resilience.org),left bias
Revcom.us (revcom.us),left bias
ReWire.news (rewire.news),left bias
Right Wing Watch (www.rightwingwatch.org),left bias
Ring of Fire (trofire.com),left bias
Rolling Stone (www.rollingstone.com),left bias
Salon (www.salon.com),left bias
San Francisco Bay View (sfbayview.com),left bias
Scary Mommy (www.scarymommy.com),left bias
Second Nexus (secondnexus.com),left bias
Seventeen,left bias
Shadow Proof (shadowproof.com),left bias
ShareBlue (shareblue.com),left bias
Shondaland (shondaland.com),left bias
Slate (www.slate.com),left bias
Sludge (readsludge.com),left bias
Smirking Chimp,left bias
Socialist Standard (www.worldsocialism.org),left bias
SocialistWorker.org (socialistworker.org),left bias
Source Politics (sourcepolitics.com/),left bias
SourceWatch (www.sourcewatch.org),left bias
Southern Poverty Law Center (www.splcenter.org),left bias
Splinter (splinternews.com),left bias
St. Pete for Peace (www.stpete4peace.org),left bias
Syriana Analysis (www.syriana-analysis.com),left bias
TakePart (http://www.takepart.com/),left bias
Talking Points Memo (talkingpointsmemo.com),left bias
Teen Vogue (teenvogue.com),left bias
The 19th News (19thnews.org),left bias
The Advocate (www.advocate.com),left bias
The American Independent Institute (americanindependent.com),left bias
The American Prospect (prospect.org),left bias
The Austin Chronicle (www.austinchronicle.com),left bias
The Blue Route (www.blue-route.org),left bias
The Burning Spear (www.theburningspear.com),left bias
The Canary (UK) (www.thecanary.co),left bias
The Climate Reality Project (www.climaterealityproject.org),left bias
The Cut (thecut.com),left bias
The Daily 49er (www.daily49er.com),left bias
The Daily Banter (thedailybanter.com),left bias
The Daily Buzz (the-daily.buzz),left bias
The Daily Poster (dailyposter.com),left bias
The Daily Vox (www.thedailyvox.co.za),left bias
The Democratic Hub (www.democratichub.com),left bias
The Dodo (https://www.thedodo.com),left bias
The Dworkin Report (dworkinreport.com),left bias
The Establishment (https://theestablishment.co),left bias
The Florida Squeeze (thefloridasqueeze.com),left bias
The Ghion Journal (ghionjournal.com),left bias
